Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region
France,-20.904305,165.618042,19/05/2020,18,0,18,0,Europe
France,-21.1151,55.5364,19/05/2020,446,0,354,92,Europe
France,17.9,-62.8333,19/05/2020,6,0,6,0,Europe
France,18.0708,-63.0501,19/05/2020,39,3,30,6,Europe
France,14.6415,-61.0242,19/05/2020,192,14,91,87,Europe
France,46.2276,2.2137,19/05/2020,178428,27976,61246,89206,Europe
Georgia,42.3154,43.3569,19/05/2020,707,12,456,239,Europe
Germany,51.165691,10.451526,19/05/2020,177778,8081,155681,14016,Europe
Greece,39.0742,21.8243,19/05/2020,2840,165,1374,1301,Europe
Holy See,41.9029,12.4534,19/05/2020,12,0,2,10,Europe
Hungary,47.1625,19.5033,19/05/2020,3556,467,1412,1677,Europe
Iceland,64.9631,-19.0208,19/05/2020,1802,10,1789,3,Europe
Ireland,53.1424,-7.6921,19/05/2020,24251,1561,19470,3220,Europe
Israel,31.046051,34.851612,19/05/2020,16659,278,13435,2946,Europe
Italy,41.87194,12.56738,19/05/2020,226699,32169,129401,65129,Europe
Kazakhstan,48.0196,66.9237,19/05/2020,6751,35,3598,3118,Europe
Kyrgyzstan,41.20438,74.766098,19/05/2020,1243,14,898,331,Europe
Latvia,56.8796,24.6032,19/05/2020,1012,21,694,297,Europe
Liechtenstein,47.14,9.55,19/05/2020,82,1,81,0,Europe
Lithuania,55.1694,23.8813,19/05/2020,1562,60,1025,477,Europe
Luxembourg,49.8153,6.1296,19/05/2020,3958,109,3718,131,Europe
Malta,35.9375,14.3754,19/05/2020,569,6,460,103,Europe
Moldova,47.4116,28.3699,19/05/2020,6340,221,2508,3611,Europe
Monaco,43.7333,7.4167,19/05/2020,97,4,87,6,Europe
Montenegro,42.708678,19.37439,19/05/2020,324,9,312,3,Europe
Netherlands,12.5211,-69.9683,19/05/2020,101,3,93,5,Europe
Netherlands,12.1696,-68.99,19/05/2020,16,1,14,1,Europe
Netherlands,18.0425,-63.0548,19/05/2020,77,15,54,8,Europe
Netherlands,52.1326,5.2913,19/05/2020,44249,5715,0,38534,Europe
North Macedonia,41.6086,21.7453,19/05/2020,1839,106,1351,382,Europe
Norway,60.472,8.4689,19/05/2020,8267,233,32,8002,Europe
Poland,51.9194,19.1451,19/05/2020,19268,948,7903,10417,Europe
Portugal,39.3999,-8.2245,19/05/2020,29432,1247,6431,21754,Europe
Romania,45.9432,24.9668,19/05/2020,17191,1137,10166,5888,Europe
Russia,61.52401,105.318756,19/05/2020,299941,2837,76130,220974,Europe
San Marino,43.9424,12.4578,19/05/2020,655,41,211,403,Europe
Serbia,44.0165,21.0059,19/05/2020,10733,234,4904,5595,Europe
Slovakia,48.669,19.699,19/05/2020,1495,28,1192,275,Europe
Slovenia,46.1512,14.9955,19/05/2020,1467,104,1338,25,Europe
Spain,40.463667,-3.74922,19/05/2020,232037,27778,150376,53883,Europe
Sweden,60.128161,18.643501,19/05/2020,30799,3743,0,27056,Europe
Switzerland,46.8182,8.2275,19/05/2020,30618,1891,27700,1027,Europe
Turkey,38.9637,35.2433,19/05/2020,151615,4199,112895,34521,Europe
Ukraine,48.3794,31.1656,19/05/2020,18876,548,5632,12696,Europe
United Kingdom,32.3078,-64.7505,19/05/2020,125,9,78,38,Europe
United Kingdom,19.3133,-81.2546,19/05/2020,111,1,55,55,Europe
United Kingdom,49.3723,-2.3644,19/05/2020,555,44,479,32,Europe
United Kingdom,36.1408,-5.3536,19/05/2020,147,0,145,2,Europe
United Kingdom,54.2361,-4.5481,19/05/2020,335,24,300,11,Europe
United Kingdom,16.742498,-62.187366,19/05/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,19/05/2020,235547,35386,0,200161,Europe
Uzbekistan,41.377491,64.585262,19/05/2020,2855,13,2338,504,Europe
Kosovo,42.602636,20.902977,19/05/2020,989,29,769,191,Europe
United Kingdom,18.2206,-63.0686,19/05/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,19/05/2020,8,1,6,1,Europe
United Kingdom,21.694,-71.7979,19/05/2020,12,1,10,1,Europe
United Kingdom,-51.7963,-59.5236,19/05/2020,13,0,13,0,Europe
France,46.8852,-56.3159,19/05/2020,1,0,1,0,Europe
Tajikistan,38.861,71.2761,19/05/2020,1936,41,641,1254,Europe
Albania,41.1533,20.1683,20/05/2020,964,31,758,175,Europe
Andorra,42.5063,1.5218,20/05/2020,762,51,639,72,Europe
Armenia,40.0691,45.0382,20/05/2020,5271,67,2419,2785,Europe
Austria,47.5162,14.5501,20/05/2020,16353,633,14882,838,Europe
Azerbaijan,40.1431,47.5769,20/05/2020,3631,43,2253,1335,Europe
Belarus,53.7098,27.9534,20/05/2020,32426,179,11415,20832,Europe
Belgium,50.8333,4.469936,20/05/2020,55983,9150,14847,31986,Europe
Bosnia and Herzegovina,43.9159,17.6791,20/05/2020,2338,136,1557,645,Europe
Bulgaria,42.7339,25.4858,20/05/2020,2292,116,684,1492,Europe
Croatia,45.1,15.2,20/05/2020,2234,96,1978,160,Europe
Cyprus,35.1264,33.4299,20/05/2020,922,17,516,389,Europe
Czechia,49.8175,15.473,20/05/2020,8721,304,5830,2587,Europe
Denmark,61.8926,-6.9118,20/05/2020,187,0,187,0,Europe
Greenland,71.7069,-42.6043,20/05/2020,11,0,11,0,Europe
Denmark,56.2639,9.5018,20/05/2020,11117,554,9536,1027,Europe
Estonia,58.5953,25.0136,20/05/2020,1794,64,956,774,Europe
Finland,61.92411,25.748151,20/05/2020,6443,304,4800,1339,Europe
France,3.9339,-53.1258,20/05/2020,237,1,136,100,Europe
France,-17.6797,149.4068,20/05/2020,60,0,60,0,Europe
France,16.265,-61.551,20/05/2020,155,13,109,33,Europe
France,-12.8275,45.166244,20/05/2020,1475,19,894,562,Europe
France,-20.904305,165.618042,20/05/2020,18,0,18,0,Europe
France,-21.1151,55.5364,20/05/2020,447,1,411,35,Europe
France,17.9,-62.8333,20/05/2020,6,0,6,0,Europe
France,18.0708,-63.0501,20/05/2020,40,3,33,4,Europe
France,14.6415,-61.0242,20/05/2020,192,14,91,87,Europe
France,46.2276,2.2137,20/05/2020,179069,28084,61713,89272,Europe
Georgia,42.3154,43.3569,20/05/2020,713,12,475,226,Europe
Germany,51.165691,10.451526,20/05/2020,178473,8144,156966,13363,Europe
Greece,39.0742,21.8243,20/05/2020,2850,166,1374,1310,Europe
Holy See,41.9029,12.4534,20/05/2020,12,0,2,10,Europe
Hungary,47.1625,19.5033,20/05/2020,3598,470,1454,1674,Europe
Iceland,64.9631,-19.0208,20/05/2020,1803,10,1789,4,Europe
Ireland,53.1424,-7.6921,20/05/2020,24315,1571,21060,1684,Europe
Israel,31.046051,34.851612,20/05/2020,16667,279,13504,2884,Europe
Italy,41.87194,12.56738,20/05/2020,227364,32330,132282,62752,Europe
Kazakhstan,48.0196,66.9237,20/05/2020,6969,35,3734,3200,Europe
Kyrgyzstan,41.20438,74.766098,20/05/2020,1270,14,910,346,Europe
Latvia,56.8796,24.6032,20/05/2020,1016,21,694,301,Europe
Liechtenstein,47.14,9.55,20/05/2020,82,1,81,0,Europe
Lithuania,55.1694,23.8813,20/05/2020,1577,60,1049,468,Europe
Luxembourg,49.8153,6.1296,20/05/2020,3971,109,3728,134,Europe
Malta,35.9375,14.3754,20/05/2020,584,6,465,113,Europe
Moldova,47.4116,28.3699,20/05/2020,6553,228,2953,3372,Europe
Monaco,43.7333,7.4167,20/05/2020,97,4,90,3,Europe
Montenegro,42.708678,19.37439,20/05/2020,324,9,312,3,Europe
Netherlands,12.5211,-69.9683,20/05/2020,101,3,95,3,Europe
Netherlands,12.1696,-68.99,20/05/2020,16,1,14,1,Europe
Netherlands,18.0425,-63.0548,20/05/2020,77,15,54,8,Europe
Netherlands,52.1326,5.2913,20/05/2020,44447,5748,0,38699,Europe
North Macedonia,41.6086,21.7453,20/05/2020,1858,110,1367,381,Europe
Norway,60.472,8.4689,20/05/2020,8281,234,32,8015,Europe
Poland,51.9194,19.1451,20/05/2020,19739,962,8183,10594,Europe
Portugal,39.3999,-8.2245,20/05/2020,29660,1263,6452,21945,Europe
Romania,45.9432,24.9668,20/05/2020,17387,1147,10356,5884,Europe
Russia,61.52401,105.318756,20/05/2020,308705,2972,85392,220341,Europe
San Marino,43.9424,12.4578,20/05/2020,656,41,220,395,Europe
Serbia,44.0165,21.0059,20/05/2020,10833,235,5067,5531,Europe
Slovakia,48.669,19.699,20/05/2020,1496,28,1231,237,Europe
Slovenia,46.1512,14.9955,20/05/2020,1468,105,1340,23,Europe
Spain,40.463667,-3.74922,20/05/2020,232555,27888,150376,54291,Europe
Sweden,60.128161,18.643501,20/05/2020,31523,3831,0,27692,Europe
Switzerland,46.8182,8.2275,20/05/2020,30658,1892,27800,966,Europe
Turkey,38.9637,35.2433,20/05/2020,152587,4222,113987,34378,Europe
Ukraine,48.3794,31.1656,20/05/2020,19230,564,5955,12711,Europe
United Kingdom,32.3078,-64.7505,20/05/2020,125,9,80,36,Europe
United Kingdom,19.3133,-81.2546,20/05/2020,111,1,55,55,Europe
United Kingdom,49.3723,-2.3644,20/05/2020,558,45,492,21,Europe
United Kingdom,36.1408,-5.3536,20/05/2020,149,0,145,4,Europe
United Kingdom,54.2361,-4.5481,20/05/2020,336,24,302,10,Europe
United Kingdom,16.742498,-62.187366,20/05/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,20/05/2020,238253,35755,0,202498,Europe
Uzbekistan,41.377491,64.585262,20/05/2020,2939,13,2372,554,Europe
Kosovo,42.602636,20.902977,20/05/2020,989,29,769,191,Europe
United Kingdom,18.2206,-63.0686,20/05/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,20/05/2020,8,1,6,1,Europe
United Kingdom,21.694,-71.7979,20/05/2020,12,1,10,1,Europe
United Kingdom,-51.7963,-59.5236,20/05/2020,13,0,13,0,Europe
France,46.8852,-56.3159,20/05/2020,1,0,1,0,Europe
Tajikistan,38.861,71.2761,20/05/2020,2140,41,470,1629,Europe
Albania,41.1533,20.1683,21/05/2020,969,31,771,167,Europe
Andorra,42.5063,1.5218,21/05/2020,762,51,639,72,Europe
Armenia,40.0691,45.0382,21/05/2020,5606,70,2581,2955,Europe
Austria,47.5162,14.5501,21/05/2020,16404,633,14951,820,Europe
Azerbaijan,40.1431,47.5769,21/05/2020,3749,44,2340,1365,Europe
Belarus,53.7098,27.9534,21/05/2020,33371,185,12057,21129,Europe
Belgium,50.8333,4.469936,21/05/2020,56235,9186,14988,32061,Europe
Bosnia and Herzegovina,43.9159,17.6791,21/05/2020,2350,140,1596,614,Europe
Bulgaria,42.7339,25.4858,21/05/2020,2331,120,727,1484,Europe
Croatia,45.1,15.2,21/05/2020,2237,97,1978,162,Europe
Cyprus,35.1264,33.4299,21/05/2020,923,17,561,345,Europe
Czechia,49.8175,15.473,21/05/2020,8754,306,5926,2522,Europe
Denmark,61.8926,-6.9118,21/05/2020,187,0,187,0,Europe
Greenland,71.7069,-42.6043,21/05/2020,11,0,11,0,Europe
Denmark,56.2639,9.5018,21/05/2020,11182,561,9643,978,Europe
Estonia,58.5953,25.0136,21/05/2020,1800,64,1488,248,Europe
Finland,61.92411,25.748151,21/05/2020,6493,306,4800,1387,Europe
France,3.9339,-53.1258,21/05/2020,249,1,137,111,Europe
France,-17.6797,149.4068,21/05/2020,60,0,60,0,Europe
France,16.265,-61.551,21/05/2020,155,13,109,33,Europe
France,-12.8275,45.166244,21/05/2020,1475,19,894,562,Europe
France,-20.904305,165.618042,21/05/2020,18,0,18,0,Europe
France,-21.1151,55.5364,21/05/2020,449,1,411,37,Europe
France,17.9,-62.8333,21/05/2020,6,0,6,0,Europe
France,18.0708,-63.0501,21/05/2020,40,3,33,4,Europe
France,14.6415,-61.0242,21/05/2020,192,14,91,87,Europe
France,46.2276,2.2137,21/05/2020,179306,28167,62216,88923,Europe
Georgia,42.3154,43.3569,21/05/2020,721,12,485,224,Europe
Germany,51.165691,10.451526,21/05/2020,179021,8203,158087,12731,Europe
Greece,39.0742,21.8243,21/05/2020,2853,168,1374,1311,Europe
Holy See,41.9029,12.4534,21/05/2020,12,0,2,10,Europe
Hungary,47.1625,19.5033,21/05/2020,3641,473,1509,1659,Europe
Iceland,64.9631,-19.0208,21/05/2020,1803,10,1790,3,Europe
Ireland,53.1424,-7.6921,21/05/2020,24391,1583,21060,1748,Europe
Israel,31.046051,34.851612,21/05/2020,16683,279,13724,2680,Europe
Italy,41.87194,12.56738,21/05/2020,228006,32486,134560,60960,Europe
Kazakhstan,48.0196,66.9237,21/05/2020,7234,35,3843,3356,Europe
Kyrgyzstan,41.20438,74.766098,21/05/2020,1313,14,923,376,Europe
Latvia,56.8796,24.6032,21/05/2020,1025,22,694,309,Europe
Liechtenstein,47.14,9.55,21/05/2020,82,1,81,0,Europe
Lithuania,55.1694,23.8813,21/05/2020,1593,61,1049,483,Europe
Luxembourg,49.8153,6.1296,21/05/2020,3980,109,3741,130,Europe
Malta,35.9375,14.3754,21/05/2020,599,6,468,125,Europe
Moldova,47.4116,28.3699,21/05/2020,6704,233,2953,3518,Europe
Monaco,43.7333,7.4167,21/05/2020,97,4,90,3,Europe
Montenegro,42.708678,19.37439,21/05/2020,324,9,314,1,Europe
Netherlands,12.5211,-69.9683,21/05/2020,101,3,95,3,Europe
Netherlands,12.1696,-68.99,21/05/2020,16,1,14,1,Europe
Netherlands,18.0425,-63.0548,21/05/2020,77,15,54,8,Europe
Netherlands,52.1326,5.2913,21/05/2020,44700,5775,0,38925,Europe
North Macedonia,41.6086,21.7453,21/05/2020,1898,111,1378,409,Europe
Norway,60.472,8.4689,21/05/2020,8309,235,32,8042,Europe
Poland,51.9194,19.1451,21/05/2020,20143,972,8452,10719,Europe
Portugal,39.3999,-8.2245,21/05/2020,29912,1277,6452,22183,Europe
Romania,45.9432,24.9668,21/05/2020,17585,1156,10581,5848,Europe
Russia,61.52401,105.318756,21/05/2020,317554,3099,92681,221774,Europe
San Marino,43.9424,12.4578,21/05/2020,658,41,235,382,Europe
Serbia,44.0165,21.0059,21/05/2020,10919,237,5370,5312,Europe
Slovakia,48.669,19.699,21/05/2020,1502,28,1245,229,Europe
Slovenia,46.1512,14.9955,21/05/2020,1468,106,1340,22,Europe
Spain,40.463667,-3.74922,21/05/2020,233037,27940,150376,54721,Europe
Sweden,60.128161,18.643501,21/05/2020,32172,3871,0,28301,Europe
Switzerland,46.8182,8.2275,21/05/2020,30694,1898,27900,896,Europe
Turkey,38.9637,35.2433,21/05/2020,153548,4249,114990,34309,Europe
Ukraine,48.3794,31.1656,21/05/2020,19706,579,6227,12900,Europe
United Kingdom,32.3078,-64.7505,21/05/2020,125,9,80,36,Europe
United Kingdom,19.3133,-81.2546,21/05/2020,121,1,55,65,Europe
United Kingdom,49.3723,-2.3644,21/05/2020,558,45,508,5,Europe
United Kingdom,36.1408,-5.3536,21/05/2020,151,0,146,5,Europe
United Kingdom,54.2361,-4.5481,21/05/2020,336,24,303,9,Europe
United Kingdom,16.742498,-62.187366,21/05/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,21/05/2020,240795,36093,0,204702,Europe
Uzbekistan,41.377491,64.585262,21/05/2020,2964,13,2407,544,Europe
Kosovo,42.602636,20.902977,21/05/2020,1003,29,772,202,Europe
United Kingdom,18.2206,-63.0686,21/05/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,21/05/2020,8,1,6,1,Europe
United Kingdom,21.694,-71.7979,21/05/2020,12,1,10,1,Europe
United Kingdom,-51.7963,-59.5236,21/05/2020,13,0,13,0,Europe
France,46.8852,-56.3159,21/05/2020,1,0,1,0,Europe
Tajikistan,38.861,71.2761,21/05/2020,2350,44,470,1836,Europe
Albania,41.1533,20.1683,22/05/2020,981,31,777,173,Europe
Andorra,42.5063,1.5218,22/05/2020,762,51,652,59,Europe
Armenia,40.0691,45.0382,22/05/2020,5928,74,2874,2980,Europe
Austria,47.5162,14.5501,22/05/2020,16436,635,15005,796,Europe
Azerbaijan,40.1431,47.5769,22/05/2020,3855,46,2399,1410,Europe
Belarus,53.7098,27.9534,22/05/2020,34303,190,12833,21280,Europe
Belgium,50.8333,4.469936,22/05/2020,56511,9212,15123,32176,Europe
Bosnia and Herzegovina,43.9159,17.6791,22/05/2020,2372,141,1614,617,Europe
Bulgaria,42.7339,25.4858,22/05/2020,2372,125,769,1478,Europe
Croatia,45.1,15.2,22/05/2020,2243,99,2011,133,Europe
Cyprus,35.1264,33.4299,22/05/2020,927,17,561,349,Europe
Czechia,49.8175,15.473,22/05/2020,8813,312,6025,2476,Europe
Denmark,61.8926,-6.9118,22/05/2020,187,0,187,0,Europe
Greenland,71.7069,-42.6043,22/05/2020,11,0,11,0,Europe
Denmark,56.2639,9.5018,22/05/2020,11230,561,9764,905,Europe
Estonia,58.5953,25.0136,22/05/2020,1807,64,1508,235,Europe
Finland,61.92411,25.748151,22/05/2020,6537,306,4800,1431,Europe
France,3.9339,-53.1258,22/05/2020,261,1,141,119,Europe
France,-17.6797,149.4068,22/05/2020,60,0,60,0,Europe
France,16.265,-61.551,22/05/2020,156,13,115,28,Europe
France,-12.8275,45.166244,22/05/2020,1521,19,894,608,Europe
France,-20.904305,165.618042,22/05/2020,18,0,18,0,Europe
France,-21.1151,55.5364,22/05/2020,449,1,411,37,Europe
France,17.9,-62.8333,22/05/2020,6,0,6,0,Europe
France,18.0708,-63.0501,22/05/2020,40,3,33,4,Europe
France,14.6415,-61.0242,22/05/2020,197,14,91,92,Europe
France,46.2276,2.2137,22/05/2020,179645,28241,62557,88847,Europe
Georgia,42.3154,43.3569,22/05/2020,723,12,495,216,Europe
Germany,51.165691,10.451526,22/05/2020,179710,8228,159064,12418,Europe
Greece,39.0742,21.8243,22/05/2020,2874,169,1374,1331,Europe
Holy See,41.9029,12.4534,22/05/2020,12,0,2,10,Europe
Hungary,47.1625,19.5033,22/05/2020,3678,476,1587,1615,Europe
Iceland,64.9631,-19.0208,22/05/2020,1803,10,1791,2,Europe
Ireland,53.1424,-7.6921,22/05/2020,24506,1592,21060,1854,Europe
Israel,31.046051,34.851612,22/05/2020,16690,279,13915,2496,Europe
Italy,41.87194,12.56738,22/05/2020,228658,32616,136720,59322,Europe
Kazakhstan,48.0196,66.9237,22/05/2020,7919,35,4096,3788,Europe
Kyrgyzstan,41.20438,74.766098,22/05/2020,1350,14,939,397,Europe
Latvia,56.8796,24.6032,22/05/2020,1030,22,712,296,Europe
Liechtenstein,47.14,9.55,22/05/2020,82,1,81,0,Europe
Lithuania,55.1694,23.8813,22/05/2020,1604,61,1111,432,Europe
Luxembourg,49.8153,6.1296,22/05/2020,3981,109,3748,124,Europe
Malta,35.9375,14.3754,22/05/2020,600,6,469,125,Europe
Moldova,47.4116,28.3699,22/05/2020,6847,237,3369,3241,Europe
Monaco,43.7333,7.4167,22/05/2020,97,4,90,3,Europe
Montenegro,42.708678,19.37439,22/05/2020,324,9,314,1,Europe
Netherlands,12.5211,-69.9683,22/05/2020,101,3,95,3,Europe
Netherlands,12.1696,-68.99,22/05/2020,16,1,14,1,Europe
Netherlands,18.0425,-63.0548,22/05/2020,77,15,59,3,Europe
Netherlands,52.1326,5.2913,22/05/2020,44888,5788,0,39100,Europe
North Macedonia,41.6086,21.7453,22/05/2020,1921,112,1387,422,Europe
Norway,60.472,8.4689,22/05/2020,8332,235,7727,370,Europe
Poland,51.9194,19.1451,22/05/2020,20619,982,8731,10906,Europe
Portugal,39.3999,-8.2245,22/05/2020,30200,1289,7590,21321,Europe
Romania,45.9432,24.9668,22/05/2020,17712,1166,10777,5769,Europe
Russia,61.52401,105.318756,22/05/2020,326448,3249,99825,223374,Europe
San Marino,43.9424,12.4578,22/05/2020,661,41,254,366,Europe
Serbia,44.0165,21.0059,22/05/2020,11024,237,5541,5246,Europe
Slovakia,48.669,19.699,22/05/2020,1503,28,1256,219,Europe
Slovenia,46.1512,14.9955,22/05/2020,1468,106,1340,22,Europe
Spain,40.463667,-3.74922,22/05/2020,234824,28628,150376,55820,Europe
Sweden,60.128161,18.643501,22/05/2020,32809,3925,0,28884,Europe
Switzerland,46.8182,8.2275,22/05/2020,30707,1903,27900,904,Europe
Turkey,38.9637,35.2433,22/05/2020,154500,4276,116111,34113,Europe
Ukraine,48.3794,31.1656,22/05/2020,20148,588,6585,12975,Europe
United Kingdom,32.3078,-64.7505,22/05/2020,128,9,81,38,Europe
United Kingdom,19.3133,-81.2546,22/05/2020,129,1,61,67,Europe
United Kingdom,49.3723,-2.3644,22/05/2020,558,45,508,5,Europe
United Kingdom,36.1408,-5.3536,22/05/2020,151,0,147,4,Europe
United Kingdom,54.2361,-4.5481,22/05/2020,336,24,303,9,Europe
United Kingdom,16.742498,-62.187366,22/05/2020,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,22/05/2020,242825,36451,0,206374,Europe
Uzbekistan,41.377491,64.585262,22/05/2020,3028,13,2492,523,Europe
Kosovo,42.602636,20.902977,22/05/2020,1004,29,772,203,Europe
United Kingdom,18.2206,-63.0686,22/05/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,22/05/2020,8,1,6,1,Europe
United Kingdom,21.694,-71.7979,22/05/2020,12,1,10,1,Europe
United Kingdom,-51.7963,-59.5236,22/05/2020,13,0,13,0,Europe
France,46.8852,-56.3159,22/05/2020,1,0,1,0,Europe
Tajikistan,38.861,71.2761,22/05/2020,2551,44,1089,1418,Europe
Albania,41.1533,20.1683,23/05/2020,989,31,783,175,Europe
Andorra,42.5063,1.5218,23/05/2020,762,51,653,58,Europe
Armenia,40.0691,45.0382,23/05/2020,6302,77,2936,3289,Europe
Austria,47.5162,14.5501,23/05/2020,16486,639,15037,810,Europe
Azerbaijan,40.1431,47.5769,23/05/2020,3982,49,2506,1427,Europe
Belarus,53.7098,27.9534,23/05/2020,35244,194,13528,21522,Europe
Belgium,50.8333,4.469936,23/05/2020,56810,9237,15155,32418,Europe
Bosnia and Herzegovina,43.9159,17.6791,23/05/2020,2391,141,1662,588,Europe
Bulgaria,42.7339,25.4858,23/05/2020,2408,126,808,1474,Europe
Croatia,45.1,15.2,23/05/2020,2243,99,2023,121,Europe
Cyprus,35.1264,33.4299,23/05/2020,927,17,594,316,Europe
Czechia,49.8175,15.473,23/05/2020,8890,314,6044,2532,Europe
Denmark,61.8926,-6.9118,23/05/2020,187,0,187,0,Europe
Greenland,71.7069,-42.6043,23/05/2020,11,0,11,0,Europe
Denmark,56.2639,9.5018,23/05/2020,11289,561,9836,892,Europe
Estonia,58.5953,25.0136,23/05/2020,1821,64,1526,231,Europe
Finland,61.92411,25.748151,23/05/2020,6568,306,4800,1462,Europe
France,3.9339,-53.1258,23/05/2020,279,1,143,135,Europe
France,-17.6797,149.4068,23/05/2020,60,0,60,0,Europe
France,16.265,-61.551,23/05/2020,156,13,115,28,Europe
France,-12.8275,45.166244,23/05/2020,1521,19,894,608,Europe
France,-20.904305,165.618042,23/05/2020,18,0,18,0,Europe
France,-21.1151,55.5364,23/05/2020,452,1,411,40,Europe
France,17.9,-62.8333,23/05/2020,6,0,6,0,Europe
France,18.0708,-63.0501,23/05/2020,40,3,33,4,Europe
France,14.6415,-61.0242,23/05/2020,197,14,91,92,Europe
France,46.2276,2.2137,23/05/2020,179964,28284,62893,88787,Europe
Georgia,42.3154,43.3569,23/05/2020,728,12,509,207,Europe
Germany,51.165691,10.451526,23/05/2020,179986,8261,159716,12009,Europe
Greece,39.0742,21.8243,23/05/2020,2876,171,1374,1331,Europe
Holy See,41.9029,12.4534,23/05/2020,12,0,2,10,Europe
Hungary,47.1625,19.5033,23/05/2020,3713,482,1655,1576,Europe
Iceland,64.9631,-19.0208,23/05/2020,1804,10,1791,3,Europe
Ireland,53.1424,-7.6921,23/05/2020,24582,1604,21060,1918,Europe
Israel,31.046051,34.851612,23/05/2020,16712,279,14090,2343,Europe
Italy,41.87194,12.56738,23/05/2020,229327,32735,138840,57752,Europe
Kazakhstan,48.0196,66.9237,23/05/2020,7919,35,4214,3670,Europe
Kyrgyzstan,41.20438,74.766098,23/05/2020,1365,14,957,394,Europe
Latvia,56.8796,24.6032,23/05/2020,1046,22,712,312,Europe
Liechtenstein,47.14,9.55,23/05/2020,82,1,81,0,Europe
Lithuania,55.1694,23.8813,23/05/2020,1616,63,1135,418,Europe
Luxembourg,49.8153,6.1296,23/05/2020,3990,109,3758,123,Europe
Malta,35.9375,14.3754,23/05/2020,609,6,473,130,Europe
Moldova,47.4116,28.3699,23/05/2020,6994,242,3452,3300,Europe
Monaco,43.7333,7.4167,23/05/2020,98,4,90,4,Europe
Montenegro,42.708678,19.37439,23/05/2020,324,9,314,1,Europe
Netherlands,12.5211,-69.9683,23/05/2020,101,3,95,3,Europe
Netherlands,12.1696,-68.99,23/05/2020,17,1,14,2,Europe
Netherlands,18.0425,-63.0548,23/05/2020,77,15,59,3,Europe
